igdb_id,name,summary,description,url,artwork_hash,screenshot_hash
239402,Arcade Paradise: Summer of Sports,"On your marks, get set, go! Compete in the Summer of Sports to become the most decorated athlete in the arcade. Break and set new records in this button mashing and joystick waggling classic.","Title: ""Arcade Paradise: Summer of Sports"" Summary: On your marks, get set, go! Compete in the Summer of Sports to become the most decorated athlete in the arcade. Break and set new records in this button mashing and joystick waggling classic. Released on Feb 23, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: Simulator, Adventure, Indie, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/arcade-paradise-summer-of-sports,ar279t,sclh9l
239403,Arcade Paradise: Penguin Push,"Waddle and hop your way around your enemies, utilising power blocks and platforms to flip the script on the invaders and stop them in their tracks, just be careful of stray birds, cold waters, and angry walruses that haven't been disposed of - there's no fury like a walrus scorned!","Title: ""Arcade Paradise: Penguin Push"" Summary: Waddle and hop your way around your enemies, utilising power blocks and platforms to flip the script on the invaders and stop them in their tracks, just be careful of stray birds, cold waters, and angry walruses that haven't been disposed of - there's no fury like a walrus scorned! Released on Feb 23, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: Simulator, Adventure, Indie, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/arcade-paradise-penguin-push,ar279s,sclh9n
239404,Arcade Paradise: Coin-Op Pack 2,"Level up your arcade with the Coin-Op Pack 2! Featuring three BRAND NEW cabinets to put in your arcade, with new daily challenges and arcade games to keep your customers pumping quarters!

Includes the ‘R.O.G.E.R', ‘Penguin Push' and ‘Summer of Sports' DLC.","Title: ""Arcade Paradise: Coin-Op Pack 2"" Summary: Level up your arcade with the Coin-Op Pack 2! Featuring three BRAND NEW cabinets to put in your arcade, with new daily challenges and arcade games to keep your customers pumping quarters!

Includes the ‘R.O.G.E.R', ‘Penguin Push' and ‘Summer of Sports' DLC. Released on Feb 23, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: Adventure, Indie, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/arcade-paradise-coin-op-pack-2,ar279v,sclh9t
239406,Arcade Paradise: R.O.G.E.R.,"Strap yourself in and prepare to enter the danger zone! You are Rocket and Ordinance, Guidance and Evasion Robot 2.0 (Or R.O.G.E.R for short) - your mission? To survive waves of deadly missiles and push your aerial evasive abilities to the limit!","Title: ""Arcade Paradise: R.O.G.E.R."" Summary: Strap yourself in and prepare to enter the danger zone! You are Rocket and Ordinance, Guidance and Evasion Robot 2.0 (Or R.O.G.E.R for short) - your mission? To survive waves of deadly missiles and push your aerial evasive abilities to the limit! Released on Feb 23, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: Simulator, Adventure, Indie, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/arcade-paradise-roger,ar279w,sclhap
239448,Tale of the Fallen Onmyoji,"A visual novel game in which the protagonist, a member of a fallen Onmyoji family, finds his path and happiness by breaking the ""curse"" spread in the town with a kiss to the heroines.""","Title: ""Tale of the Fallen Onmyoji"" Summary: A visual novel game in which the protagonist, a member of a fallen Onmyoji family, finds his path and happiness by breaking the ""curse"" spread in the town with a kiss to the heroines."" Released on Feb 23, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Simulator, Adventure, Visual Novel. Themes: unknown. Player Perspectives: Text.",https://www.igdb.com/games/tale-of-the-fallen-onmyoji,ar27ax,sclhh1
239497,Dino Puzzler World,"Dino Puzzler World is an awesome, interesting and family friendly puzzle game for every Dino Maniac!","Title: ""Dino Puzzler World"" Summary: Dino Puzzler World is an awesome, interesting and family friendly puzzle game for every Dino Maniac! Released on Feb 23, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Adventure, Arcade. Themes: Action, Party. Player Perspectives: unknown.",https://www.igdb.com/games/dino-puzzler-world,ar27bn,sclhma
139847,Clive 'N' Wrench: Badge Edition,"Clive 'N' Wrench is a 3D platformer that takes inspiration from the collect-a-thon games of the 90's, but with an added time traveling element.","Title: ""Clive 'N' Wrench: Badge Edition"" Summary: Clive 'N' Wrench is a 3D platformer that takes inspiration from the collect-a-thon games of the 90's, but with an added time traveling element. Released on Feb 24, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/clive-n-wrench-badge-edition,,
217565,Kirby’s Return to Dream Land Deluxe,"The tough puff Kirby is back for a 4-player* platforming adventure. Copy enemies’ abilities and use their power to attack with a sword, wield a whip, and float with a parasol. You can also laser blast with the new Mecha Copy Ability that makes a series debut! The extra muscle will be handy in finding missing pieces for Magolor’s ship, which crash landed on Planet Popstar. Float and fight along with friends on the same system, where each player can control another Kirby or one of Kirby’s iconic friends like King Dedede, Meta Knight, and Bandana Waddle Dee.","Title: ""Kirby’s Return to Dream Land Deluxe"" Summary: The tough puff Kirby is back for a 4-player* platforming adventure. Copy enemies’ abilities and use their power to attack with a sword, wield a whip, and float with a parasol. You can also laser blast with the new Mecha Copy Ability that makes a series debut! The extra muscle will be handy in finding missing pieces for Magolor’s ship, which crash landed on Planet Popstar. Float and fight along with friends on the same system, where each player can control another Kirby or one of Kirby’s iconic friends like King Dedede, Meta Knight, and Bandana Waddle Dee. Released on Feb 24, 2023. Publishers: Nintendo. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Platform, Adventure. Themes: Action. Player Perspectives: Side view.",https://www.igdb.com/games/kirbys-return-to-dream-land-deluxe,ar1vdx,scix1j
238715,Bit.Trip Collection,"Venture with CommanderVideo on incredible journey through 8-bit classics! Experience various game modes and controlls inspired by retro arcade games, and win each level with epic beat in the background! Now in a 6-in-1 bundle!","Title: ""Bit.Trip Collection"" Summary: Venture with CommanderVideo on incredible journey through 8-bit classics! Experience various game modes and controlls inspired by retro arcade games, and win each level with epic beat in the background! Now in a 6-in-1 bundle! Released on Feb 24, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Music, Puzzle, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/bit-dot-trip-collection,ar271m,scleq2
238796,Ink & Paper: DoodleCut,"Draw a line to enclose the area and doodle it.
Watch out for baddies who can catch you or cut your line!","Title: ""Ink & Paper: DoodleCut"" Summary: Draw a line to enclose the area and doodle it.
Watch out for baddies who can catch you or cut your line! Released on Feb 24, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Multiplayer. Genres: Puzzle, Arcade. Themes: Party. Player Perspectives: unknown.",https://www.igdb.com/games/ink-and-paper-doodlecut,ar273p,sclf7o
239493,She Wants Me Dead: Extended Edition,"Along the base game, you also get access to 2 DLC: artbook and soundtrack.","Title: ""She Wants Me Dead: Extended Edition"" Summary: Along the base game, you also get access to 2 DLC: artbook and soundtrack. Released on Feb 24, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Music, Platform, Adventure, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/she-wants-me-dead-extended-edition,ar27bj,sclhls
239494,Swords & Bones: Extended Edition,This bundle includes the Spooky Skin DLC.,"Title: ""Swords & Bones: Extended Edition"" Summary: This bundle includes the Spooky Skin DLC. Released on Feb 24, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Platform, Adventure, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/swords-and-bones-extended-edition,ar27bk,sclhlu
149386,Self Gunsbase,Self gunsbase - Actions take place in an anomalous forest / cave where monsters live. Everything has been moved to the cartoon style.,"Title: ""Self Gunsbase"" Summary: Self gunsbase - Actions take place in an anomalous forest / cave where monsters live. Everything has been moved to the cartoon style. Released on Feb 27, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Platform, Puzzle, Adventure, Indie. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/self-gunsbase,ar27jy,sca0j2
239934,Pokémon Violet: The Hidden Treasure of Area Zero,A two-part story expansion for Pokémon Violet.,"Title: ""Pokémon Violet: The Hidden Treasure of Area Zero"" Summary: A two-part story expansion for Pokémon Violet. Released on Feb 27, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/pokemon-violet-the-hidden-treasure-of-area-zero,,scn3u8
239935,Pokémon Scarlet: The Hidden Treasure of Area Zero,A two-part story expansion for Pokémon Scarlet.,"Title: ""Pokémon Scarlet: The Hidden Treasure of Area Zero"" Summary: A two-part story expansion for Pokémon Scarlet. Released on Feb 27, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/pokemon-scarlet-the-hidden-treasure-of-area-zero,,scn3u9
240083,Pokémon Scarlet + The Hidden Treasure of Area Zero,"A bundle that includes both the Pokémon Scarlet game and The Hidden Treasure of Area Zero DLC

Catch, battle, and train Pokémon in the Paldea region, a vast land filled with lakes, towering peaks, wastelands, small towns, and sprawling cities. Explore a wide-open world at your own pace and traverse land, water, and air by riding on the form-shifting Legendary Pokémon Miraidon. Choose either Sprigatito, Fuecoco, or Quaxly to be your first partner Pokémon before setting off on your journey through Paldea.

Adventure beyond the Paldea region in Pokémon Violet: The Hidden Treasure of Area Zero

Even more Pokémon, places, and stories await in this 2-part DLC for the Pokémon Violet game! In Part 1: The Teal Mask, join a special school trip to the land of Kitakami. In Part 2: The Indigo Disk, study abroad at Blueberry Academy! Encounter the newly-discovered Legendary Pokémon Ogerpon and Terapagos as you broaden your horizons beyond Uva Academy and explore even more of the Pokémon world.","Title: ""Pokémon Scarlet + The Hidden Treasure of Area Zero"" Summary: A bundle that includes both the Pokémon Scarlet game and The Hidden Treasure of Area Zero DLC

Catch, battle, and train Pokémon in the Paldea region, a vast land filled with lakes, towering peaks, wastelands, small towns, and sprawling cities. Explore a wide-open world at your own pace and traverse land, water, and air by riding on the form-shifting Legendary Pokémon Miraidon. Choose either Sprigatito, Fuecoco, or Quaxly to be your first partner Pokémon before setting off on your journey through Paldea.

Adventure beyond the Paldea region in Pokémon Violet: The Hidden Treasure of Area Zero

Even more Pokémon, places, and stories await in this 2-part DLC for the Pokémon Violet game! In Part 1: The Teal Mask, join a special school trip to the land of Kitakami. In Part 2: The Indigo Disk, study abroad at Blueberry Academy! Encounter the newly-discovered Legendary Pokémon Ogerpon and Terapagos as you broaden your horizons beyond Uva Academy and explore even more of the Pokémon world. Released on Feb 27, 2023. Publishers: The Pokémon Company, Nintendo. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer. Genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure. Themes: Action, Fantasy. Player Perspectives: unknown.",https://www.igdb.com/games/pokemon-scarlet-plus-the-hidden-treasure-of-area-zero,,sclk6l
240084,Pokémon Violet + The Hidden Treasure of Area Zero,"A bundle that includes both the Pokémon Violet game and The Hidden Treasure of Area Zero DLC

Catch, battle, and train Pokémon in the Paldea region, a vast land filled with lakes, towering peaks, wastelands, small towns, and sprawling cities. Explore a wide-open world at your own pace and traverse land, water, and air by riding on the form-shifting Legendary Pokémon Miraidon. Choose either Sprigatito, Fuecoco, or Quaxly to be your first partner Pokémon before setting off on your journey through Paldea.

Adventure beyond the Paldea region in Pokémon Violet: The Hidden Treasure of Area Zero

Even more Pokémon, places, and stories await in this 2-part DLC for the Pokémon Violet game! In Part 1: The Teal Mask, join a special school trip to the land of Kitakami. In Part 2: The Indigo Disk, study abroad at Blueberry Academy! Encounter the newly-discovered Legendary Pokémon Ogerpon and Terapagos as you broaden your horizons beyond Uva Academy and explore even more of the Pokémon world.","Title: ""Pokémon Violet + The Hidden Treasure of Area Zero"" Summary: A bundle that includes both the Pokémon Violet game and The Hidden Treasure of Area Zero DLC

Catch, battle, and train Pokémon in the Paldea region, a vast land filled with lakes, towering peaks, wastelands, small towns, and sprawling cities. Explore a wide-open world at your own pace and traverse land, water, and air by riding on the form-shifting Legendary Pokémon Miraidon. Choose either Sprigatito, Fuecoco, or Quaxly to be your first partner Pokémon before setting off on your journey through Paldea.

Adventure beyond the Paldea region in Pokémon Violet: The Hidden Treasure of Area Zero

Even more Pokémon, places, and stories await in this 2-part DLC for the Pokémon Violet game! In Part 1: The Teal Mask, join a special school trip to the land of Kitakami. In Part 2: The Indigo Disk, study abroad at Blueberry Academy! Encounter the newly-discovered Legendary Pokémon Ogerpon and Terapagos as you broaden your horizons beyond Uva Academy and explore even more of the Pokémon world. Released on Feb 27, 2023. Publishers: The Pokémon Company, Nintendo. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer. Genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure. Themes: Action, Fantasy. Player Perspectives: unknown.",https://www.igdb.com/games/pokemon-violet-plus-the-hidden-treasure-of-area-zero,,sclk6o
236677,Splatoon 3: Inkopolis,"Wave 1 was released on 28 February 2023 and added Inkopolis Plaza from Splatoon as an alternate hub world accessible via the subway station found in Splatsville. From here, players have access to services as they originally appeared in Splatoon, including Ammo Knights, Cooler Heads, Jelly Fresh, Shrimp Kicks, and Spyke, although they share the same lineup as their Splatsville counterparts. Certain shops are run by new characters. Additionally, the Squid Sisters perform City of Color (2023) in concerts during the first half of Splatfests and sing Tomorrow's Nostalgia Today during the second half, both while wearing their original outfits from Splatoon.

Additionally, the Great Zapfish can be seen atop Inkopolis Tower and the amiibo box retains its functionality. Other features from Splatoon 3 have also been added, such as a Grizzco Industries building and a Tableturf Battle Dojo hidden behind several buildings. The grate leading to Octo Valley is blocked off by a tire and a stack of boxes, while the arcade machine is covered up and replaced with a terminal to remotely access Hotlantis.","Title: ""Splatoon 3: Inkopolis"" Summary: Wave 1 was released on 28 February 2023 and added Inkopolis Plaza from Splatoon as an alternate hub world accessible via the subway station found in Splatsville. From here, players have access to services as they originally appeared in Splatoon, including Ammo Knights, Cooler Heads, Jelly Fresh, Shrimp Kicks, and Spyke, although they share the same lineup as their Splatsville counterparts. Certain shops are run by new characters. Additionally, the Squid Sisters perform City of Color (2023) in concerts during the first half of Splatfests and sing Tomorrow's Nostalgia Today during the second half, both while wearing their original outfits from Splatoon.

Additionally, the Great Zapfish can be seen atop Inkopolis Tower and the amiibo box retains its functionality. Other features from Splatoon 3 have also been added, such as a Grizzco Industries building and a Tableturf Battle Dojo hidden behind several buildings. The grate leading to Octo Valley is blocked off by a tire and a stack of boxes, while the arcade machine is covered up and replaced with a terminal to remotely access Hotlantis. Released on Feb 28, 2023. Publishers: Nintendo. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: Shooter, Platform. Themes: Action, Comedy. Player Perspectives: Third person.",https://www.igdb.com/games/splatoon-3-inkopolis,,scl9mn
240403,Urban Flow: Streets Supplement,"Introducing 5 new vehicles to the streets of Urban Flow, each one unique and with its own style.

Get ready to add some variety to your gameplay with this new addition, you'll have a wider range of vehicles to guide, making traffic control and city navigation more fun and thrilling than ever before!","Title: ""Urban Flow: Streets Supplement"" Summary: Introducing 5 new vehicles to the streets of Urban Flow, each one unique and with its own style.

Get ready to add some variety to your gameplay with this new addition, you'll have a wider range of vehicles to guide, making traffic control and city navigation more fun and thrilling than ever before! Released on Feb 28, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/urban-flow-streets-supplement,ar27m9,scll33
238285,Green Soldiers Heroes,Become a Super Soldier and defeat the terrorists.,"Title: ""Green Soldiers Heroes"" Summary: Become a Super Soldier and defeat the terrorists. Released on Mar 01, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Shooter, Adventure, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/green-soldiers-heroes,ar26rf,sclcet
203901,Bonfire Peaks: Lost Memories,"Three chapters of DLC for this critically beloved puzzle game, each with new mechanics and new puzzles.","Title: ""Bonfire Peaks: Lost Memories"" Summary: Three chapters of DLC for this critically beloved puzzle game, each with new mechanics and new puzzles. Released on Mar 02, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Indie. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/bonfire-peaks-lost-memories,ar2693,sch9xm
238119,Live Factory,"Action-adventure platformer. Great graphics. Explore the underground factory!

Explore an underground factory hidden from eyes, filled with dangers, secrets and spatial puzzles. Use your wits and reaction to reveal all the secrets!

Excellent 3D graphics and music will immerse you in the atmosphere at their best. Responsive controls will help you to run away from trouble and make accurate jumps to the intended goal.

Features:
• Interesting gameplay
• Unusual visual style and beautiful 3D graphics
• New game mechanics and situations during your passing through
• Game made with a soul","Title: ""Live Factory"" Summary: Action-adventure platformer. Great graphics. Explore the underground factory!

Explore an underground factory hidden from eyes, filled with dangers, secrets and spatial puzzles. Use your wits and reaction to reveal all the secrets!

Excellent 3D graphics and music will immerse you in the atmosphere at their best. Responsive controls will help you to run away from trouble and make accurate jumps to the intended goal.

Features:
• Interesting gameplay
• Unusual visual style and beautiful 3D graphics
• New game mechanics and situations during your passing through
• Game made with a soul Released on Mar 02, 2023. Publishers: 17Studio. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Platform, Adventure, Indie, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/live-factory,ar26te,sclcuj
240134,Rider Among Dead,"Rider Among Dead - Mad Zombie Killer Machine Survival is the number one action game that blends the mechanics of off-road racing and survival games. The world has been consumed by a zombie outbreak, leaving you to survive in the wasteland.","Title: ""Rider Among Dead"" Summary: Rider Among Dead - Mad Zombie Killer Machine Survival is the number one action game that blends the mechanics of off-road racing and survival games. The world has been consumed by a zombie outbreak, leaving you to survive in the wasteland. Released on Mar 02, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Racing, Sport, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/rider-among-dead,ar27l7,sclkd4
240300,Mario + Rabbids Sparks of Hope: The Tower of Doooom,"This DLC is exclusive to the Season Pass.

Enter the Tower of Doooom and meet its mysterious landlady, Madame Bwahstrella! Ascend the challenging tower to free your old friend Spawny in a new game mode focused on combat. Even if you can climb to the top, the end is only the beginning as you unlock new difficulty levels for infinite replayability! Build and upgrade your team throughout the expedition, plan strategically and triumph against all odds!","Title: ""Mario + Rabbids Sparks of Hope: The Tower of Doooom"" Summary: This DLC is exclusive to the Season Pass.

Enter the Tower of Doooom and meet its mysterious landlady, Madame Bwahstrella! Ascend the challenging tower to free your old friend Spawny in a new game mode focused on combat. Even if you can climb to the top, the end is only the beginning as you unlock new difficulty levels for infinite replayability! Build and upgrade your team throughout the expedition, plan strategically and triumph against all odds! Released on Mar 02, 2023. Publishers: Ubisoft Entertainment. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Turn-based strategy (TBS), Tactical. Themes: Action, Science fiction, Comedy. Player Perspectives: Bird view / Isometric.",https://www.igdb.com/games/mario-plus-rabbids-sparks-of-hope-the-tower-of-doooom,,
240369,Give Me Toilet Paper!,A game played with the Joy-Con inside a roll of toilet paper!,"Title: ""Give Me Toilet Paper!"" Summary: A game played with the Joy-Con inside a roll of toilet paper! Released on Mar 02, 2023. Publishers: . Platforms: Nintendo Switch. Game Modes: Single player. Genres: unknown. Themes: Action. Player Perspectives: Bird view / Isometric.",https://www.igdb.com/games/give-me-toilet-paper,ar27lv,sclkz1
240402,Burger Chef Tycoon Multiplayer Mode,"Join forces with your friend in the ultimate cooking adventure with this new Multiplayer Mode!

This DLC features an exciting local multiplayer gameplay mode, allowing players to team up and play together. It adds a new layer of excitement and replayability to the game, while providing a fun and engaging experience for players to enjoy with friends and family.","Title: ""Burger Chef Tycoon Multiplayer Mode"" Summary: Join forces with your friend in the ultimate cooking adventure with this new Multiplayer Mode!

This DLC features an exciting local multiplayer gameplay mode, allowing players to team up and play together. It adds a new layer of excitement and replayability to the game, while providing a fun and engaging experience for players to enjoy with friends and family. Released on Mar 02, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/burger-chef-tycoon-multiplayer-mode,ar27m5,scll2q
195191,Outcasts of Dungeon,"Outcasts of Dungeon is a third person fantasy action Being in the role of a powerful War Mage with dozens of deadly weapons and spells, defend your kingdom fortress from a rampaging mob of beastly invaders.","Title: ""Outcasts of Dungeon"" Summary: Outcasts of Dungeon is a third person fantasy action Being in the role of a powerful War Mage with dozens of deadly weapons and spells, defend your kingdom fortress from a rampaging mob of beastly invaders. Released on Mar 03, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Shooter, Role-playing (RPG), Adventure, Indie. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/outcasts-of-dungeon,ar1jbj,scgaw0
222400,Ruku's Heart Balloon,"A cute adventure story about a rabbit, Ruku, and a cat, Lish, just like in a picture book. Make a ""heart balloon"" with the flower puzzle. How far can you fly in the sky?","Title: ""Ruku's Heart Balloon"" Summary: A cute adventure story about a rabbit, Ruku, and a cat, Lish, just like in a picture book. Make a ""heart balloon"" with the flower puzzle. How far can you fly in the sky? Released on Mar 03, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Puzzle, Indie, Card & Board Game. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/rukus-heart-balloon,ar1xuv,scjjyj
238109,The Atla Archives,"The Great City has fallen, and you find yourself clinging to a piece of driftwood in the aftermath. A new nation, Atla, has risen from the ashes.","Title: ""The Atla Archives"" Summary: The Great City has fallen, and you find yourself clinging to a piece of driftwood in the aftermath. A new nation, Atla, has risen from the ashes. Released on Mar 03, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Role-playing (RPG), Adventure, Arcade. Themes: Action. Player Perspectives: First person.",https://www.igdb.com/games/the-atla-archives,ar270d,sclefa
238286,Ro,"In this adventure, Ro has to run away from many monsters who will attack him. He must jump very skillfully to not fall into the abyss, without using guns or swords, cause Rodrigo is a different hero, a peaceful hero. The only option is dodging the enemy instead of facing it.","Title: ""Ro"" Summary: In this adventure, Ro has to run away from many monsters who will attack him. He must jump very skillfully to not fall into the abyss, without using guns or swords, cause Rodrigo is a different hero, a peaceful hero. The only option is dodging the enemy instead of facing it. Released on Mar 03, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Platform, Adventure. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/ro,ar26rd,sclcer
238741,Urban Flow: Platinum Edition,"This bundle includes base game, Winter Expansion Pack and London Rules.","Title: ""Urban Flow: Platinum Edition"" Summary: This bundle includes base game, Winter Expansion Pack and London Rules. Released on Mar 03, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Multiplayer. Genres: Puzzle, Simulator, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/urban-flow-platinum-edition,ar272b,sclevf
239450,Disaster Detective Saiga: An Indescribable Mystery,A tale of unnameable calamity by a fiercely unlucky detective! A comical occult horror adventure!,"Title: ""Disaster Detective Saiga: An Indescribable Mystery"" Summary: A tale of unnameable calamity by a fiercely unlucky detective! A comical occult horror adventure! Released on Mar 03, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Adventure. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/disaster-detective-saiga-an-indescribable-mystery,ar27bo,sclhmg
240406,Super Hero Fighting Legends: Anime Mortal Battle,"This is the ultimate test of your bravery and power and you have to prove yourself as the real superhero fighting immortal Gods!
Get ready for an action packed adventure with the ultimate superhero fighting and missions. Channel your inner action hero and fight all the evil and crime with your best action superhero moves and smart strategies. With arcade and knockout fighting modes that are tougher than ring arena battle, every day unfolds new threats and every minute is full of new challenges. Play in any superhero fighter mode and be the ultimate king of heroes.","Title: ""Super Hero Fighting Legends: Anime Mortal Battle"" Summary: This is the ultimate test of your bravery and power and you have to prove yourself as the real superhero fighting immortal Gods!
Get ready for an action packed adventure with the ultimate superhero fighting and missions. Channel your inner action hero and fight all the evil and crime with your best action superhero moves and smart strategies. With arcade and knockout fighting modes that are tougher than ring arena battle, every day unfolds new threats and every minute is full of new challenges. Play in any superhero fighter mode and be the ultimate king of heroes. Released on Mar 03, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Fighting, Role-playing (RPG), Simulator. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/super-hero-fighting-legends-anime-mortal-battle,ar27m6,scll2t
240411,Family Chess: GOTY Edition,"Prepare for loads of fun with this cartoon version of the most popular board game in the world.
Choose one of the heros and challenge other players in this family-friendly version of Chess. Thanks to the cartoony graphics, this variation can be enjoyed by people of all ages.
If you want to improve on your own, try out one of five difficulty options and play with an NPC. Find your favorite opening and improve with every game. If you are looking for a real challenge try out the expert mode.

This bundle includes 3 DLC skins for the chessboard.","Title: ""Family Chess: GOTY Edition"" Summary: Prepare for loads of fun with this cartoon version of the most popular board game in the world.
Choose one of the heros and challenge other players in this family-friendly version of Chess. Thanks to the cartoony graphics, this variation can be enjoyed by people of all ages.
If you want to improve on your own, try out one of five difficulty options and play with an NPC. Find your favorite opening and improve with every game. If you are looking for a real challenge try out the expert mode.

This bundle includes 3 DLC skins for the chessboard. Released on Mar 03, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Multiplayer. Genres: Strategy, Adventure, Card & Board Game. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/family-chess-goty-edition,ar27md,scll3x
241404,Inquiry for Justice,"The story of police officers who stand up against juvenile crime. And what about the protagonist, Justice's dark past?","Title: ""Inquiry for Justice"" Summary: The story of police officers who stand up against juvenile crime. And what about the protagonist, Justice's dark past? Released on Mar 03, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Simulator, Adventure. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/inquiry-for-justice,ar281d,scloru
219622,Scrap Games,Build and program your own fighting robot out of scraps. Win prizes and find more scrap materials to build improvements and new weapons. Teach your robot new moves and strategies. Win fights and challenges and become the ultimate hero of the Scrap Games!,"Title: ""Scrap Games"" Summary: Build and program your own fighting robot out of scraps. Win prizes and find more scrap materials to build improvements and new weapons. Teach your robot new moves and strategies. Win fights and challenges and become the ultimate hero of the Scrap Games! Released on Mar 04, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Fighting, Role-playing (RPG), Strategy, Indie, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/scrap-games,ar1w8s,scj3xl
241399,Clumsy Rush: Ultimate Guys - Platinum Edition,Clumsy Rush: Ultimate Guys Platinum Edition is a fun-centric party game which throws you (along with your friends) into a series of challenges and races throughout randomly generated tracks. Enjoy new decorations and get ready for loads of fun.,"Title: ""Clumsy Rush: Ultimate Guys - Platinum Edition"" Summary: Clumsy Rush: Ultimate Guys Platinum Edition is a fun-centric party game which throws you (along with your friends) into a series of challenges and races throughout randomly generated tracks. Enjoy new decorations and get ready for loads of fun. Released on Mar 06, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Multiplayer. Genres: Racing, Sport, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/clumsy-rush-ultimate-guys-platinum-edition,ar2817,scloqp
